PC1,PC2,Cluster
-1354.0035,-484.90247,0
-2311.74,-436.2665,0
-2696.9666,-584.5126,0
34668.57,-2671.1333,6
18217.896,-658.81885,1
723.59814,611.4428,7
-2610.2593,-574.6271,0
-2612.876,-597.5471,0
619.1682,1144.9165,7
-2119.9858,-517.0586,0
-2170.3147,-362.9604,0
2335.5305,-279.32678,3
7.6828613,322.2005,7
-2498.645,-502.39267,0
-2848.6123,-662.9403,0
2290.217,622.7983,3
-2454.606,-466.44034,0
-2611.007,-563.2323,0
-2431.7568,-434.3285,0
-897.3711,136.6582,7
-1233.807,-87.890686,7
4284.463,991.1031,3
-2652.5977,-567.0466,0
-2058.0757,-473.5,0
-186.10327,-8.858459,7
-2249.496,-411.1646,0
-2475.3083,-503.0457,0
1292.3289,673.4537,3
-2601.2998,-595.81714,0
-1668.3839,-147.54431,0
18687.969,1599.8599,1
-1879.8384,-708.69794,0
4297.091,1143.697,3
6302.5273,1451.5576,5
3226.0012,984.7026,3
-2502.3015,-610.7899,0
-2078.314,-357.12653,0
-1529.3314,-594.20654,0
5525.174,1532.9836,5
-2144.7607,-407.96033,0
305.94556,-334.37085,7
-1970.0123,-276.0984,0
981.19946,513.2287,7
-2722.5598,-615.07385,0
-2348.95,-418.51526,0
-2839.771,-659.5857,0
1811.8474,804.65875,3
-2809.0889,-694.41504,0
14749.367,1736.6812,1
-2347.969,-418.7054,0
-1006.93506,-231.8764,7
-2750.546,-597.10693,0
-2540.6025,-628.5563,0
-1269.519,-158.2063,7
-707.5823,121.51788,7
-551.32886,102.078064,7
-144.77759,177.63214,7
7690.7217,1021.63495,5
-2182.199,-401.3722,0
-1793.2721,-134.42767,0
-2181.4663,-613.75146,0
-2435.6025,-538.64813,0
-2048.6123,-740.7518,0
-2201.354,-380.1336,0
-1758.1075,-438.52417,0
-1762.6993,-204.96167,0
16586.39,-1893.7466,1
-1962.4492,-304.16882,0
-2898.8367,-669.06415,0
-1506.768,-140.6253,0
-2296.8843,-388.24792,0
-2698.119,-575.12805,0
-805.5227,-303.49084,7
-2814.7957,-637.1048,0
-2741.501,-587.7592,0
-61.042725,231.00055,7
2482.4954,911.2542,3
-1993.1674,-344.87415,0
-2170.8967,-360.80426,0
-2665.9458,-572.4649,0
-1997.1909,-314.4403,0
163.60962,455.7751,7
-2820.9124,-647.14154,0
22318.646,1393.9185,1
-1051.3591,-586.2082,7
-2723.9233,-611.74164,0
-2629.246,-562.6065,0
-2455.5298,-641.77515,0
-2188.2576,-754.175,0
-2401.8364,-462.8471,0
-2686.7559,-579.46515,0
11743.022,-489.3895,5
-2838.43,-668.0731,0
-1579.19,-604.4864,0
-2844.8745,-659.6058,0
-2667.497,-630.34143,0
-2714.7515,-626.8704,0
1072.5588,1333.3816,3
-2310.7175,-486.49332,0
-2042.6572,-367.47397,0
-2851.8442,-693.92004,0
-1884.6007,-242.43756,0
1213.155,434.40424,3
1665.4846,2536.438,3
-663.6438,-264.95612,7
1677.511,2672.7637,3
7726.133,1447.1069,5
-2743.983,-630.11597,0
-1970.029,-346.50125,0
6792.9062,1283.624,5
-1973.6426,-309.03796,0
-916.84033,-9.419495,7
-222.01123,246.34784,7
-1411.9814,-55.785645,0
3355.678,934.87384,3
-1835.1418,-230.03864,0
-774.44824,58.6062,7
-2218.2698,-398.08673,0
402.81055,691.877,7
-340.10938,232.62921,7
-1809.2455,-667.95703,0
4305.9336,1086.752,3
-2757.624,-601.82196,0
550.2693,431.3051,7
-2556.0186,-538.676,0
1924.1057,829.8349,3
-2029.2413,-276.31714,0
-2691.6694,-583.5539,0
-2446.1353,-520.16943,0
2381.1277,984.89374,3
-395.677,-241.8349,7
-1676.5372,-546.86957,0
-2846.0862,-670.5995,0
-894.46094,-341.50714,7
-2599.8901,-583.8553,0
-574.0525,-124.99371,7
-1936.9542,-304.24597,0
-1707.5605,-260.03833,0
1278.5334,1861.9644,3
-1422.9893,0.5361328,0
15096.053,1720.335,1
-1006.3428,32.208252,7
571.93604,397.31744,7
763.7483,1062.4407,7
5808.8633,1372.2991,5
-1411.4922,-88.538574,0
-2418.6377,-505.37445,0
5777.833,1294.8794,5
-2118.1758,-372.52582,0
-2729.9868,-606.4281,0
-2570.8296,-571.4095,0
-2858.2288,-665.0715,0
3899.181,-212.26202,3
-1769.9979,-155.4826,0
-1804.0282,-252.68909,0
456.50366,712.6025,7
-2259.2935,-409.15604,0
-2862.5623,-671.3341,0
-2519.7764,-551.15594,0
5182.372,1277.1025,3
-2781.619,-624.499,0
-408.86084,-191.2027,7
-2756.884,-618.2566,0
-2555.285,-555.161,0
-1974.3232,-729.3123,0
1152.1389,621.28595,3
-916.8374,121.194336,7
-2743.413,-637.3474,0
-1911.7048,-320.60303,0
-1570.9269,-150.0409,0
-2376.7126,-585.3091,0
-2865.3472,-685.0362,0
-2208.2449,-388.93805,0
-2874.9038,-666.7861,0
8558.882,1718.7495,5
-2873.506,-659.8936,0
-2815.231,-649.3131,0
-2028.681,-544.806,0
-1622.1609,-166.15466,0
-848.8667,94.120544,7
28694.963,86.324524,6
1382.0427,637.88104,3
86.38159,342.8935,7
-1031.2402,35.22534,7
-1223.527,-488.98657,0
-2508.43,-560.60095,0
-2528.3667,-538.1891,0
-2710.875,-577.6449,0
-2890.048,-681.0569,0
-1594.9658,-122.70209,0
-2232.6533,-418.67398,0
1318.8147,547.6508,3
-2909.0815,-684.3333,0
6226.1143,1537.5605,5
-2625.5247,-564.3769,0
-592.3535,156.29779,7
-2835.8726,-665.52844,0
-2882.5444,-664.2105,0
3353.9597,1273.0198,3
-849.0432,-324.242,7
1065.679,1428.6672,3
-1974.679,-329.19336,0
-2151.859,-292.19733,0
-2773.1846,-688.47064,0
-1399.5153,-567.4739,0
396.2058,544.28253,7
-1016.7803,-361.59012,7
-2266.8752,-386.2082,0
27286.893,488.74042,6
251.73047,544.0159,7
-2898.2847,-681.41235,0
20794.838,-737.38837,1
2617.028,845.1451,3
-2856.4058,-646.05066,0
3545.6404,1297.3467,3
194.79785,459.66473,7
-16.51831,233.18939,7
-1630.9661,-159.26996,0
1939.6316,971.54755,3
-1557.8799,-115.95599,0
-2604.454,-536.0037,0
-1685.784,-193.02625,0
-1914.5511,-289.403,0
-401.0957,-218.27264,7
-1918.8247,-275.28455,0
-2495.8535,-488.63736,0
-1420.8514,-330.5037,0
17005.36,-1483.939,1
4121.3975,1218.1501,3
-2828.2166,-663.005,0
2380.4856,4223.8677,3
-2664.2659,-599.3677,0
7340.66,1282.5762,5
-2862.6992,-651.91516,0
-2732.3386,-607.9396,0
-2182.762,-328.79245,0
-2549.831,-503.19467,0
28926.912,-2072.065,6
-1935.4669,-201.48828,0
1677.4524,2985.0254,3
-2601.7393,-547.7405,0
-2291.0056,-389.45428,0
373.3181,348.8803,7
2128.5398,921.9644,3
5396.2656,1124.4736,5
538.0371,536.8531,7
-2561.4412,-515.14636,0
4224.871,1195.0398,3
-2605.2039,-524.62366,0
-2805.0334,-649.3469,0
14370.244,1271.8789,1
2656.2283,837.1906,3
-2528.7036,-519.7561,0
3197.703,1031.2559,3
812.49316,436.2021,7
-2094.2742,-315.1537,0
1269.987,2082.0928,3
-1521.7285,-159.01508,0
-333.24902,361.83148,7
-2724.2993,-608.5493,0
-1348.4021,-509.53143,0
-973.21265,89.83136,7
48340.484,-6105.731,6
-2227.8955,-596.17725,0
-2248.5007,-406.26468,0
-2191.3848,-391.3306,0
-2793.0862,-655.8253,0
19.526855,285.04523,7
11007.904,1884.4949,5
912.7925,1060.8013,3
-2763.1997,-629.2734,0
-2283.7153,-737.87744,0
-1369.1835,-106.30817,0
13737.035,-393.44586,1
1848.2546,782.93414,3
-2322.8306,-536.0743,0
272.62988,-131.68414,7
-2168.338,-358.25064,0
-1732.6155,-438.625,0
-2762.7087,-596.71643,0
-81.12671,527.9759,7
3141.929,1068.1577,3
-2535.4106,-532.67957,0
1200.4988,658.42267,3
-2580.9497,-545.87775,0
-1821.1466,-271.64886,0
666.0249,639.46857,7
-1030.9348,6.5914307,7
-1370.5454,-102.96423,0
-1709.3353,-329.04236,0
5479.256,-94.49121,5
-899.81177,44.264954,7
-2753.1545,-614.9872,0
7363.121,1317.7852,5
-2483.669,-674.7894,0
-433.51294,-171.90869,7
4861.425,1309.634,3
-2287.206,-431.01892,0
-962.6372,21.325134,7
-1540.3601,-597.0743,0
-821.52905,-328.80807,7
-2861.551,-661.3323,0
-2759.8413,-622.7732,0
-2477.9736,-475.9853,0
2023.196,3403.6257,3
-2864.4756,-655.636,0
-1897.1086,-359.2468,0
170.87769,635.96136,7
-653.7068,165.72168,7
1185.0491,1948.2976,3
-2240.5747,-382.29135,0
-1584.7068,-102.342834,0
4086.8303,1138.3962,3
-1253.553,-403.26633,0
-2856.2651,-665.44006,0
-2907.32,-685.7085,0
-2868.5942,-655.8167,0
-1608.09,-182.28485,0
-2513.6345,-530.9655,0
2152.8318,720.0485,3
16235.592,1427.6323,1
1134.1482,703.5107,3
1723.8918,2433.74,3
-1887.2947,-290.8523,0
-1693.296,-536.4132,0
-27.345215,285.37433,7
895.5696,1079.5823,3
-875.1006,45.3432,7
-2579.1113,-652.34827,0
2254.6052,4091.2659,3
-1760.4116,-615.6376,0
-2389.2568,-647.06287,0
-115.052246,207.27509,7
-2487.7139,-649.5017,0
1069.177,1846.3853,3
-1891.486,-704.31525,0
819.7798,1002.0778,7
-452.01245,194.13654,7
-2383.4658,-482.93622,0
128.24072,482.39996,7
-2326.2087,-422.09344,0
-2308.9585,-553.1814,0
-2881.7883,-675.5402,0
1958.6731,849.2796,3
-1984.3925,-296.656,0
109.68579,332.02765,7
-717.74365,-516.1848,7
7692.4844,1346.7441,5
1084.0837,1272.8762,3
1508.2844,2677.5496,3
-1724.0046,-185.27094,0
-1616.5549,-128.51135,0
-1339.6647,-136.81635,0
2514.8752,593.45,3
1860.5935,582.4744,3
-2512.2283,-519.0274,0
723.41187,982.8757,7
-1935.9882,-309.53223,0
-2238.7605,-428.63672,0
-1484.0552,-89.088684,0
-2669.9297,-592.08234,0
-2830.3599,-658.48486,0
-2300.1929,-379.42456,0
4234.9014,1073.6338,3
-2611.2363,-574.40735,0
-1597.0815,-238.60065,0
-2900.2292,-675.91516,0
-2668.4312,-614.8483,0
-2854.7048,-667.81006,0
1446.7058,2218.623,3
-1890.7711,-207.51294,0
-677.90576,-244.67218,7
-876.50903,-268.6494,7
1013.39136,-187.27856,7
2244.799,846.25946,3
89.74585,480.028,7
-2137.333,-351.302,0
-1399.3036,-144.06757,0
-2363.816,-406.2962,0
-215.93896,176.80945,7
-1807.4136,-399.94492,0
-2554.0737,-544.1732,0
-2287.8398,-444.20126,0
-2203.972,-403.0625,0
-2872.1318,-658.16235,0
-2797.9875,-654.84174,0
-1716.3649,-318.4397,0
-2855.165,-690.169,0
1896.9172,2867.982,3
-254.97632,174.50226,7
-2789.4565,-622.8886,0
-2534.7659,-514.4337,0
-1098.4766,-430.66696,7
4068.7253,923.6945,3
-931.09863,-250.38312,7
2075.7947,602.0352,3
-2394.4119,-471.51355,0
-165.06885,316.44122,7
992.6267,142.5069,7
147.88867,573.3322,7
-1362.5874,-527.02484,0
-721.2688,69.22571,7
2108.6257,562.7271,3
-1115.5459,42.18109,7
987.4241,433.34308,7
9970.856,1501.3066,5
-2718.7935,-601.5591,0
-2094.3008,-745.7653,0
-2042.8696,-373.53516,0
-2807.958,-643.65063,0
613.14185,273.66583,7
-934.6328,8.481018,7
-1467.274,-116.99097,0
-1920.2808,-367.84134,0
-2243.7825,-403.1263,0
-1499.5094,-140.05603,0
-1437.0642,-48.661377,0
1944.9187,645.9483,3
-2814.8164,-642.24524,0
-1410.6371,-129.54144,0
-1560.6047,-109.273926,0
-2317.0403,-437.2488,0
-192.29468,140.38214,7
-1217.4697,-67.75189,7
1220.7585,1606.3506,3
1870.4846,3040.747,3
-809.86426,-310.77234,7
-1639.6622,-247.27338,0
-2072.0847,-306.38092,0
-414.79175,181.45178,7
3819.7063,1003.9019,3
1354.0334,715.98785,3
-1981.4222,-287.06116,0
-1951.1284,-258.47534,0
3170.846,969.37616,3
-2404.379,-460.29584,0
-2077.3057,-347.1454,0
-2803.195,-625.22705,0
-1752.3485,-219.30945,0
-2729.0059,-606.61835,0
-2162.7202,-380.83002,0
-1595.6871,-166.43982,0
-2853.1125,-659.9731,0
-2557.2283,-549.6549,0
22902.418,1243.6533,1
1613.0901,775.6198,3
174.94165,324.9665,7
412.12256,404.27875,7
-885.36206,281.16876,7
-2427.5022,-453.57272,0
8902.522,-80.71881,5
2526.577,766.58856,3
3410.6633,894.11115,3
7900.5137,1717.7854,5
-2219.6255,-763.1516,0
-1918.7886,-199.74707,0
-2865.0872,-663.6661,0
-2142.0493,-354.42856,0
18989.906,1443.6074,1
-2344.9417,-780.5245,0
187.46362,303.01923,7
628.93115,567.36554,7
-2272.078,-750.452,0
-2087.1248,-480.87634,0
-1351.252,-78.31488,0
-1237.888,-399.31784,0
-2829.9758,-661.615,0
283.70654,885.4937,7
3659.5496,898.65326,3
2330.452,4189.1245,3
-1207.2253,12.812195,7
-471.73853,157.3056,7
-1230.8081,-68.11267,7
-110.84546,256.45453,7
-1744.5698,-241.29523,0
-2448.66,-512.4984,0
-80.77344,278.9084,7
3405.1243,942.20026,3
-2085.8599,-743.39526,0
7066.908,1552.4316,5
-2241.8242,-403.53632,0
-2570.4314,-569.4495,0
-1698.4235,-94.48407,0
-2144.5938,-482.4823,0
147.72632,393.716,7
-438.84668,203.68585,7
-2410.9058,-477.3649,0
-25.467041,231.94269,7
1101.8386,1608.0503,3
-2309.7397,-782.61914,0
-1304.7357,-65.33948,7
-1123.5493,-350.02246,7
-1804.7313,-226.00928,0
-1773.8951,-340.43866,0
-382.86792,167.80835,7
2237.0154,-106.25293,3
-1008.2971,97.94281,7
1001.8728,1673.2874,3
-267.8811,146.54144,7
1426.1248,689.11273,3
-150.09961,344.01898,7
-2754.2117,-640.28314,0
1881.74,3358.8372,3
2477.6292,922.4711,3
-1320.2013,-501.9402,0
1419.9734,1972.0181,3
-1562.5347,-585.4266,0
-2789.4602,-622.9182,0
-1454.7833,-266.47577,0
2009.4373,968.57,3
-1443.8345,-147.2876,0
2899.1267,807.2314,3
-2471.9556,-496.5899,0
-2805.9941,-644.0192,0
-1887.5553,-246.93329,0
-2291.8362,-783.18884,0
1546.1467,2271.8923,3
-2068.031,-457.21283,0
4269.7207,1109.4148,3
-2600.7153,-532.66034,0
-1790.0948,-314.69836,0
-1018.76,-385.67813,7
5157.377,1053.6052,3
-2830.357,-658.4612,0
-1176.4492,-56.706177,7
1044.2087,1433.0654,3
-1840.6538,-302.37122,0
-2377.4277,-433.11115,0
8900.482,1642.2021,5
-514.7698,131.32861,7
-980.0808,91.15991,7
-2511.785,-567.07446,0
-266.75903,92.18848,7
390.5476,468.85468,7
-2151.0066,-333.22092,0
-2791.8748,-644.83453,0
-2059.0303,-528.4424,0
-321.3911,41.02887,7
9427.712,1987.1772,5
-1718.9297,-633.2271,0
-2834.2617,-652.5688,0
6814.1523,-184.0257,5
-2795.5835,-637.9859,0
76.36597,-374.48032,7
-1276.8484,11.664795,7
1579.53,2266.1614,3
-1541.2789,-509.0399,0
687.1511,557.60333,7
-2755.9722,-638.90204,0
-1675.2504,-211.49915,0
-2088.3174,-356.15118,0
-1577.4569,-614.0223,0
-2897.8982,-684.5218,0
-839.38135,-205.7826,7
-664.7549,272.09198,7
-2845.2214,-646.2302,0
-2685.4097,-587.91113,0
-2297.3198,-531.0495,0
390.5818,672.97797,7
-1652.7482,-487.50662,0
-2481.0159,-511.03656,0
-2862.358,-670.3127,0
-637.9365,193.11835,7
-1266.0658,-55.799316,7
559.6604,1290.666,7
3948.779,1141.9846,3
-2266.228,-771.03467,0
-669.97144,-168.74084,7
-2825.025,-647.2749,0
-2257.489,-395.25793,0
-2886.9373,-690.85144,0
-2168.311,-413.37735,0
10356.022,720.0008,5
5367.0977,106.86786,5
-2727.0718,-617.176,0
-1364.5143,-183.78265,0
-2599.9678,-544.0581,0
-2461.1614,-493.6896,0
3455.4705,923.8062,3
-1544.347,-375.83115,0
-1876.6228,-198.14502,0
-1319.0879,-521.60913,0
4512.302,1168.312,3
921.00244,583.5733,7
47373.754,-7815.4893,6
-2547.9949,-544.38776,0
-1365.5564,-73.39227,0
-2736.3267,-627.5896,0
206.95996,-123.41229,7
-1324.8926,-533.70154,0
-2244.3262,-779.5536,0
-2804.191,-630.12994,0
-576.92725,-254.99994,7
1627.4543,595.19037,3
6240.159,1124.4753,5
-1292.7997,-516.7119,0
849.75586,1312.3711,3
-2311.814,-461.73477,0
-2189.38,-376.4436,0
1723.7781,2800.0952,3
-852.00684,-173.61023,7
11868.542,1585.1719,5
-2024.0973,-326.3426,0
620.9082,507.78522,7
-1357.9474,-282.057,0
-2618.0742,-567.86145,0
-21.151855,451.49298,7
-2892.375,-672.4177,0
-2817.1914,-648.91785,0
-2019.9827,-522.07983,0
-205.15869,299.0595,7
-4.25,137.88092,7
2300.8074,4033.9495,3
-2321.0208,-522.13464,0
-2657.3147,-700.76953,0
-459.14307,-89.15881,7
-2773.793,-631.17883,0
-1227.6581,-67.644104,7
-2827.604,-654.96606,0
-2156.5654,-355.56137,0
3314.47,1314.719,3
-2216.5142,-399.50632,0
-2840.1895,-666.68317,0
-2559.039,-563.60046,0
5091.831,1494.4507,3
-2800.0872,-635.0453,0
-2581.656,-584.51953,0
-1382.1503,-556.76416,0
-1992.7134,-583.749,0
1809.4368,591.8587,3
-2631.8032,-565.1483,0
393.87476,530.4488,7
-2736.4045,-718.38586,0
-1645.0581,-409.46347,0
-1057.2048,7.89209,7
-990.3992,50.422546,7
2921.2834,936.38446,3
-2870.632,-680.9195,0
-2854.477,-656.6498,0
1419.0955,569.11334,3
-2810.944,-658.3504,0
1119.9011,1721.7388,3
-1678.814,-158.70917,0
-2694.294,-606.53613,0
651.91455,514.74554,7
40211.91,-5557.4995,6
-2542.9456,-559.7268,0
-690.4365,98.70453,7
-1817.585,-689.7388,0
-902.6577,-290.88885,7
-2006.6112,-380.9101,0
-2052.6865,-311.36023,0
-2897.8699,-674.3445,0
-1394.3406,-189.95032,0
3245.9724,1037.8162,3
2274.7742,963.69293,3
19805.62,-1256.8527,1
-836.7388,83.49933,7
-2296.0808,-771.09875,0
-2136.2346,-506.6359,0
-2436.9321,-525.0943,0
-2830.1133,-642.199,0
-1957.78,-316.34827,0
-2017.4047,-731.8003,0
227.35498,524.4958,7
-752.99756,-257.0114,7
-2900.4294,-676.90405,0
606.76953,814.73456,7
-2670.6594,-575.56775,0
-606.0137,179.46619,7
4389.0156,1515.8181,3
-2601.7446,-547.78186,0
2523.4358,5455.063,3
-2590.534,-537.799,0
-2528.8105,-620.73834,0
-2837.388,-647.8732,0
-1288.457,-504.36194,0
-2740.5947,-613.42664,0
-1387.974,-93.32843,0
1150.0823,716.67035,3
-2173.3037,-442.9789,0
-2663.1921,-568.96387,0
-640.6311,-51.19043,7
-1603.9178,-635.1748,0
-88.58862,-317.46997,7
-1219.0931,-20.49176,7
-2747.7947,-593.62665,0
-1765.6996,-159.45355,0
-416.1067,69.50574,7
-1964.93,-281.22168,0
2258.714,452.64362,3
843.5547,972.8244,7
3614.2449,961.9605,3
1150.2395,1543.115,3
-2773.4287,-639.44055,0
-2014.0594,-692.65576,0
27432.525,-1933.803,6
-2531.7812,-565.0409,0
1263.9832,639.4003,3
-1952.8052,-714.25,0
6651.043,1198.0923,5
-2366.269,-503.7648,0
-2044.3604,-541.6178,0
-2888.0415,-666.155,0
-301.21973,253.27032,7
-2043.4814,-316.2732,0
-1819.6782,-435.19995,0
-331.4004,62.502075,7
2.9316406,-208.53937,7
-1670.7175,-204.25354,0
-1417.9862,-95.39484,0
-2068.8545,-340.71097,0
-2644.145,-560.6003,0
-1738.2476,-656.87555,0
-1105.8323,74.93872,7
-1979.7275,-570.0542,0
-1025.6731,-369.98782,7
-2284.0186,-415.3214,0
-2262.1443,-377.99152,0
1232.2424,714.217,3
-2714.0303,-583.1325,0
145026.6,-25084.107,4
-1559.0416,-111.62311,0
-1443.6901,-101.352234,0
4334.285,1120.8467,3
-2690.7258,-593.99536,0
-1919.5033,-630.22754,0
-1767.4692,-549.9169,0
4691.3525,1230.9438,3
-1363.793,-533.9624,0
-1483.0104,-562.7844,0
-1828.6654,-293.5912,0
1057.2014,-162.4953,7
-2573.7925,-515.65283,0
-2610.2434,-569.52515,0
-330.41504,36.745667,7
-2170.3447,-373.1525,0
738.66113,404.3039,7
-2822.457,-639.6726,0
1613.2751,640.9168,3
-2061.657,-360.53168,0
-1400.4067,-54.067505,0
-1933.3561,-281.51337,0
-2274.8948,-746.81244,0
5000.249,913.0312,3
-2742.014,-630.4431,0
8514.369,1916.5251,5
-2878.242,-668.1488,0
682.3733,-309.7801,7
-2785.2344,-652.3456,0
-2738.9268,-645.40173,0
552.2805,-267.03107,7
6449.916,1614.5068,5
-1214.695,6.1904907,7
1356.6213,3109.4404,3
-990.3938,115.75891,7
-2517.3704,-534.2853,0
-2425.7888,-535.5519,0
-1905.9436,-231.96088,0
-2412.9712,-643.2323,0
-2798.3704,-651.7027,0
-2791.4355,-627.619,0
-2043.5292,-396.87704,0
-2768.8203,-672.00995,0
24450.562,-1287.1924,1
-848.60864,115.47284,7
5617.3486,886.6491,5
32398.635,-2568.167,6
2065.5916,988.826,3
-2826.4343,-659.2368,0
-2690.508,-587.8898,0
1721.4451,872.0013,3
-2867.8733,-677.37695,0
-2124.414,-553.933,0
-515.4358,9.025085,7
-2531.9648,-495.6268,0
677.0239,1034.1455,7
-436.22754,-42.75952,7
-450.28638,182.53094,7
-2320.0703,-401.92972,0
-2267.8557,-451.30713,0
-2503.545,-501.39722,0
4208.084,961.71173,3
-1048.281,-405.19168,7
-2116.7534,-355.48575,0
-37.27588,191.49017,7
-1481.1285,-225.35724,0
123.83472,386.33344,7
31.293457,217.41449,7
-1763.7397,-225.14954,0
8054.465,-161.49933,5
-2382.5476,-568.8264,0
-214.76514,111.25171,7
-1353.0028,-333.06238,0
-2802.1707,-675.4392,0
-2754.8086,-643.22015,0
-2523.9678,-511.5009,0
-1626.2059,-609.209,0
-1629.7068,-132.96747,0
-2692.2063,-566.10974,0
-2329.0767,-461.33774,0
-944.93677,-346.55933,7
-1668.7107,-124.05377,0
2108.5623,672.9124,3
-169.08105,221.31232,7
-574.45605,174.06665,7
-2325.9524,-531.3432,0
-2447.5156,-456.65005,0
914.35376,591.0251,7
4944.133,837.7314,3
40630.68,-1064.9431,6
-2896.34,-686.90955,0
-2379.0864,-461.37964,0
-2111.2363,-720.8807,0
3969.14,870.51227,3
-988.94604,-376.42844,7
-2731.424,-628.56433,0
1111.2292,1567.3696,3
-913.01,-40.789062,7
-1530.3025,-140.94336,0
-389.77148,219.21783,7
2219.9885,874.84247,3
-2680.7124,-655.2113,0
-2762.3557,-610.04456,0
-2825.0771,-662.61926,0
-1166.6621,-63.77527,7
-1112.7593,55.894836,7
-2042.6716,-307.2691,0
-1737.9678,-264.04102,0
8921.537,1665.4705,5
-1103.6863,-415.29224,7
-2795.9849,-705.26483,0
-2732.1768,-617.20795,0
-623.05615,55.396545,7
-2016.8236,-320.67432,0
3064.5178,1023.62396,3
-2709.5405,-591.1603,0
-479.7605,-14.5581665,7
-2654.019,-584.0808,0
-2469.1094,-527.7899,0
1287.9397,129.45404,3
-2838.9946,-660.8003,0
-2863.1133,-658.97705,0
-2124.209,-357.01727,0
-2238.3894,-727.69727,0
-2552.7559,-562.7965,0
1320.7883,487.04193,3
-2870.2305,-678.93286,0
-2860.1733,-659.57434,0
643.78174,-228.52136,7
-920.1709,-335.29706,7
-1487.3207,-195.58209,0
-1585.8873,-168.4306,0
-2619.477,-574.7953,0
-2818.3645,-649.6514,0
409.19946,-820.67303,7
3233.0369,1104.7458,3
-709.1089,68.814514,7
828.39575,569.75397,7
-1353.052,-544.30774,0
-1419.1566,-559.4506,0
321.20654,624.81964,7
-1144.7551,174.6778,7
-2238.2368,-385.86707,0
120.788574,562.4472,7
5432.132,1245.7673,5
12991.659,1764.185,5
4358.5225,59.71393,3
4231.9062,1445.6646,3
2359.1677,4206.815,3
-2287.625,-438.1193,0
3864.1443,715.3361,3
-202.5747,21.015747,7
-2725.8765,-611.29016,0
-2228.2434,-386.92227,0
17361.143,1960.1655,1
-2127.5933,-308.38196,0
1849.6995,2872.4812,3
-2382.287,-482.15833,0
784.1853,608.2911,7
-986.32495,-29.97699,7
4613.9795,1327.2576,3
-1305.1475,-72.38367,7
3108.82,1015.67804,3
5982.159,1155.4253,5
-2141.0361,-344.40894,0
-2334.0046,-405.22153,0
-153.28613,273.22772,7
-1535.355,-125.62805,0
-163.11353,171.1225,7
-2288.888,-469.42615,0
-1890.1589,-330.06708,0
-2588.5103,-517.7864,0
-1475.4371,-91.881165,0
-1524.6481,-87.98529,0
-997.96387,78.48114,7
-1575.459,-157.28058,0
-2661.858,-582.4822,0
-942.47876,-381.74408,7
10487.567,1483.0557,5
-2068.1362,-362.2919,0
-890.0852,82.10376,7
-2841.3545,-662.3769,0
-1838.3573,-255.91034,0
1362.4392,1706.1509,3
909.1968,440.08124,7
1203.5334,1709.8452,3
-22.817871,435.5379,7
-1521.9894,-599.75854,0
-847.6492,-303.09027,7
-1890.7289,-388.13376,0
-1462.098,-91.511475,0
-732.1592,101.00006,7
-2444.8809,-428.6103,0
-1680.146,-145.17316,0
23285.086,736.3659,1
-379.15454,-45.197327,7
-2835.2603,-657.49243,0
11299.077,1539.6548,5
3939.386,1020.388,3
-2362.3635,-444.3562,0
-2046.2562,-390.21265,0
-1241.5928,-495.5208,0
1106.6785,1792.8237,3
-2215.8865,-386.3713,0
-2649.6885,-577.8418,0
-1640.8668,-192.91577,0
-2317.4355,-439.1851,0
-2117.038,-321.7083,0
4782.5684,1237.927,3
1450.6223,2447.477,3
-1910.6945,-310.60718,0
510.33276,-322.84192,7
-2755.1401,-624.7456,0
4.4763184,280.99933,7
2635.903,666.8117,3
-1911.686,-250.18243,0
2389.618,4024.0652,3
-2565.5718,-520.3994,0
724.4363,962.31366,7
1274.198,1533.2703,3
-1383.0945,-169.73389,0
-1140.258,-410.99686,7
-433.21484,323.9964,7
-2876.4797,-669.51514,0
-1810.7313,-663.5582,0
5468.535,1349.6287,5
4774.4355,1142.633,3
-1917.5979,-259.19482,0
-2862.8208,-692.6924,0
30.92871,265.40887,7
-2522.3486,-558.7937,0
-2785.5708,-633.90955,0
7655.0723,1167.6064,5
131.92896,531.6121,7
-2117.1978,-372.74268,0
-1555.4832,-610.3228,0
1044.9685,1388.0063,3
-52.270996,109.8714,7
1346.5007,623.6574,3
-1916.8339,-265.48474,0
-1790.4882,-316.61975,0
-2527.3823,-538.35266,0
-524.4866,289.45184,7
-2644.8792,-674.7117,0
-2774.9558,-626.8548,0
-2198.711,-608.2317,0
8498.352,-201.6767,5
-722.8008,-237.64124,7
-2622.1084,-602.8085,0
-2334.5083,-442.85666,0
2647.7903,4792.044,3
-2573.7236,-555.5182,0
1856.51,527.2292,3
-1824.2092,-246.54547,0
-425.29565,-108.26172,7
581.19165,870.9488,7
-466.02637,68.40387,7
3041.9768,962.89594,3
-841.3801,-270.67767,7
-628.96216,-536.2554,7
-1302.3301,-48.47174,7
-1688.319,-125.11792,0
414.1609,599.774,7
1683.8767,2555.142,3
-2890.0151,-670.84106,0
-1892.6403,-241.83075,0
-1548.6558,-50.442505,0
-1665.803,-200.15582,0
-1255.46,-48.815674,7
1417.6067,2078.623,3
-1384.2681,-100.200745,0
-1501.2444,-597.8776,0
-2884.5488,-679.09454,0
402.18872,878.75006,7
-1876.3795,-312.47607,0
1169.9993,1522.783,3
